Continent,Country,Province-eng,Province-chi,Town-eng,Town-chi,Source
North America,United States 美國,Connecticut,根內第克省,Bridgeport,必珠砵埠,"Wong, 1913"
North America,United States 美國,Connecticut,根內第克省,Hartford,哈咈埠,"Wong, 1913"
North America,United States 美國,Connecticut,根內第克省,New Britain,紐布烈頓埠,"Wong, 1913"
North America,United States 美國,Connecticut,根內第克省,Waterbury,窩打跛利埠,"Wong, 1913"
North America,United States 美國,District of Columbia,哥林比縣,Washington,嘩盛頓京城,"Wong, 1913"
North America,United States 美國,Florida,咈囉稜斯省,Jacksonville,昃愼委利埠,"Wong, 1913"
North America,United States 美國,Florida,咈囉稜斯省,Key West,企委市埠,"Wong, 1913"
North America,United States 美國,Florida,咈囉稜斯省,Pensacola,片市巧罅埠,"Wong, 1913"
North America,United States 美國,Florida,咈囉稜斯省,Tampa,添步埠,"Wong, 1913"
North America,United States 美國,Florida,咈囉稜斯省,Ybor,夭巴埠,"Wong, 1913"
North America,United States 美國,Georgia,阻支亞省,Augusta,澳加市地埠,"Wong, 1913"
North America,United States 美國,Georgia,阻支亞省,Rome,羅馬埠,"Wong, 1913"
North America,United States 美國,Georgia,阻支亞省,Savannah,士榮拿埠,"Wong, 1913"
North America,United States 美國,Georgia,阻支亞省,Thomasville,多馬市委埠,"Wong, 1913"
North America,United States 美國,Georgia,阻支亞省,Washington,嘩愼頓埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Bellevue,比李胡埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Boise,貝市埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,De Lamar,的拉馬埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Hailey,喜利埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Hope,斛埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Idaho City,埃地賀埠 又名哀大后,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Lewiston,藟市頓埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Mountain Home,網頓坎埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Nampa,稔巴埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Placerville,怕拉沙委埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Pocatello,卜忌斜罅埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Salmon,所羅門埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Shoshone,梳順埠,"Wong, 1913"
North America,United States 美國,Idaho,哀大后省,Silver City,水路吪失地埠,"Wong, 1913"
North America,United States 美國,Illinois,爹路奈省,Chicago,市加咕埠,"Wong, 1913"
North America,United States 美國,Illinois,爹路奈省,Danville,賛威利埠,"Wong, 1913"
North America,United States 美國,Illinois,爹路奈省,Jacksonville,昃愼委地埠,"Wong, 1913"
North America,United States 美國,Illinois,爹路奈省,Joliet,周李的埠,"Wong, 1913"
North America,United States 美國,Illinois,爹路奈省,Kankakee,乾企忌埠,"Wong, 1913"
North America,United States 美國,Illinois,爹路奈省,Springfield,市比冷啡路埠,"Wong, 1913"
North America,United States 美國,Indiana,印地那阿省,Anderson,旦打臣埠,"Wong, 1913"
North America,United States 美國,Indiana,印地那阿省,Indianapolis,印地鴨步市埠,"Wong, 1913"
North America,United States 美國,Indiana,印地那阿省,Logansport,羅近市砵埠,"Wong, 1913"
North America,United States 美國,Iowa,底路委省,Davenport,姊運砵埠,"Wong, 1913"
North America,United States 美國,Iowa,底路委省,Dubuque,粗表葵埠,"Wong, 1913"
North America,United States 美國,Iowa,底路委省,Fort Dodge,伙租珠埠,"Wong, 1913"
North America,United States 美國,Iowa,底路委省,Iowa City,底路委埠,"Wong, 1913"
North America,United States 美國,Kentucky,根德基省,Ashland,底市崙埠,"Wong, 1913"
North America,United States 美國,Kentucky,根德基省,Covington,哥永頓埠,"Wong, 1913"
North America,United States 美國,Kentucky,根德基省,Lafayette,罅啡盆地埠,"Wong, 1913"
North America,United States 美國,Louisiana,魯西安那省,Monroe,莽羅埠,"Wong, 1913"
North America,United States 美國,Louisiana,魯西安那省,New Orleans,紐柯連埠,"Wong, 1913"
North America,United States 美國,Louisiana,魯西安那省,Shreveport,市粒砵埠,"Wong, 1913"
North America,United States 美國,Maine,緬省,Rumford,杬佛埠,"Wong, 1913"
North America,United States 美國,Maryland,美利蘭省,Baltimore,波地磨埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Adams,打暫埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Attleboro,的罅布路埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Boston,波市頓埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Brookline,布碌崙埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Cambridge,錦步列珠埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Canton,頃滄埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Charleston,搾李市頓埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Dorchester,早且市打埠 又名早市打埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Fall River,伙路笠罷埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Jamaica Plain,針美加普連埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Lawrence,老崙埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Lowell,羅委路埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Lynn,阿連埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,New Bedford,紐必佛埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Roxbury,羅市巴利埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Salem,西林埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Somerville,森嗎威利埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Springfield,市比令啡路埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,West Lynn,委市連埠,"Wong, 1913"
North America,United States 美國,Massachusetts,瑪撒朱色省,Worcester,和沙市打埠,"Wong, 1913"
North America,United States 美國,Michigan,美西干省 又名美視堅省,Battle Creek,八自利姬力埠,"Wong, 1913"
North America,United States 美國,Michigan,美西干省 又名美視堅省,Calumet,加路密埠,"Wong, 1913"
North America,United States 美國,Michigan,美西干省 又名美視堅省,Detroit,積彩埠,"Wong, 1913"
North America,United States 美國,Michigan,美西干省 又名美視堅省,Grand Rapids,加蘭李弼市埠,"Wong, 1913"
North America,United States 美國,Michigan,美西干省 又名美視堅省,Iron Mountain,埃安綱頓埠,"Wong, 1913"
North America,United States 美國,Minnesota,珉尼梭達省 又名明尼梳打省,Duluth,都魯夫埠,"Wong, 1913"
North America,United States 美國,Minnesota,珉尼梭達省 又名明尼梳打省,Minneapolis,明荅荅普利市,"Wong, 1913"
North America,United States 美國,Minnesota,珉尼梭達省 又名明尼梳打省,St. Paul,聖保羅埠,"Wong, 1913"
North America,United States 美國,Mississippi,密士失必省,Arcola,西哥罅埠,"Wong, 1913"
North America,United States 美國,Mississippi,密士失必省,Canton,頃滄埠,"Wong, 1913"
North America,United States 美國,Mississippi,密士失必省,Clarksdale,卡勒市姐埠,"Wong, 1913"
North America,United States 美國,Mississippi,密士失必省,Coahoma,高堪馬埠,"Wong, 1913"
North America,United States 美國,Mississippi,密士失必省,Columbia,哥林波埠,"Wong, 1913"
North America,United States 美國,Mississippi,密士失必省,Greenville,哥連委埠,"Wong, 1913"
North America,United States 美國,Missouri,米蘇利省,Excelsior Springs,益寫沙市布令,"Wong, 1913"
North America,United States 美國,Missouri,米蘇利省,Kansas City,頃沙市失地埠,"Wong, 1913"
North America,United States 美國,Missouri,米蘇利省,St. Louis,聖藟埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Anaconda,典地港打埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Billings,比令市頓埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Bozeman,保市文埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Butte,猫失地埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Dillon,爹崙埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Havre,哈巴埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Helena,希連拿埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Kalispell,茄李士跛埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Lewiston,李威市頓埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Livingston,笠定市頓埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Miles City,米路市埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Missoula,尾所罅埠,"Wong, 1913"
North America,United States 美國,Montana,文千拿省 又名門達那省,Whitefish,渴非市埠,"Wong, 1913"
North America,United States 美國,Nebraska,紐布拉市架省 又名尼伯拉斯嘎省,Hastings,喜市靜市埠,"Wong, 1913"
North America,United States 美國,Nebraska,紐布拉市架省 又名尼伯拉斯嘎省,Omaha,多馬河埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Austin,柯市頓埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Carlin,卡連埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Carson City,卡臣矢地埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Dayton,卽頓埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,De Lamar,姐拉馬埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Elko,埃路高埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Eureka,夭李架埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Hawthorne,夏桑埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Lovelock,笠洛市埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Montello,網自羅埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Reno,李糯埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Schurz,梳市埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Stillwater,市子窩打埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Tonopah,寸地普埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Virginia City,扶振拿失地埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Wells,委路市埠,"Wong, 1913"
North America,United States 美國,Nevada,那必地省 又名那法大省,Winnemucca,委林陌埠,"Wong, 1913"
North America,United States 美國,New Hampshire,紐罕什爾省 又名紐坎沙省,Manchester,緬且市打埠,"Wong, 1913"
North America,United States 美國,New Jersey,紐者西省,Camden,冚頓埠,"Wong, 1913"
North America,United States 美國,New Jersey,紐者西省,Jersey City,者西失地埠,"Wong, 1913"
North America,United States 美國,New Jersey,紐者西省,Newark,弩特埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Albuquerque,答部隙埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Deming,点面埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Fort Wingate,伙呍埠 又名伙榮吉埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Las Vegas,拉市委加市埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Lordsburg,律市卜埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Roswell,路市威兒埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Silver City,舍路巴埠,"Wong, 1913"
North America,United States 美國,New Mexico,新墨西哥省,Tucumcari,道錦卡利埠,"Wong, 1913"
North America,United States 美國,New York,紐約省,Albany,阿兵尼埠,"Wong, 1913"
North America,United States 美國,New York,紐約省,Brooklyn,補碌崙埠,"Wong, 1913"
North America,United States 美國,New York,紐約省,Buffalo,保扶羅埠,"Wong, 1913"
North America,United States 美國,New York,紐約省,City of New York,紐約埠 又名祖家,"Wong, 1913"
North America,United States 美國,North Carolina,北卡路連拿省,High Point,體泮埠,"Wong, 1913"
North America,United States 美國,North Carolina,北卡路連拿省,Wilmington,威緬頓埠,"Wong, 1913"
North America,United States 美國,North Dakota,北的高德省,Bismarck,北市麥埠,"Wong, 1913"
North America,United States 美國,North Dakota,北的高德省,Grand Forks,加蘭福市埠,"Wong, 1913"
North America,United States 美國,North Dakota,北的高德省,Minot,明訥埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Akron,屋企倫埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Canton,頃滄埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Cincinnati,仙仙尼大埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Cleveland,企李扶崙埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Columbus,哥林布市埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Dayton,積頓 又名姐頓,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Lima,啉嗎埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,London,蘭頓 又名倫頓,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Newark,那鈪埠,"Wong, 1913"
North America,United States 美國,Ohio,阿海阿省,Toledo,都李杜埠,"Wong, 1913"
